KB,AQI0,AQI1,AQI2,AQI3,Label0,Label1,Label2,Label3,Change1,Change2,Change3
2013-09-05T11,62,68,73,75,1,1,1,1,1-1,1-1,1-1
2013-09-05T12,62,69,74,73,1,1,1,1,1-1,1-1,1-1
2013-09-05T13,63,70,74,72,1,1,1,1,1-1,1-1,1-1
2013-09-05T14,64,70,74,70,1,1,1,1,1-1,1-1,1-1
2013-09-05T15,64,72,75,70,1,1,1,1,1-1,1-1,1-1
2013-09-05T16,65,73,75,70,1,1,1,1,1-1,1-1,1-1
2013-09-05T17,68,73,75,70,1,1,1,1,1-1,1-1,1-1
2013-09-05T18,69,74,73,69,1,1,1,1,1-1,1-1,1-1
2013-09-05T19,70,74,72,69,1,1,1,1,1-1,1-1,1-1
2013-09-05T20,70,74,70,69,1,1,1,1,1-1,1-1,1-1
2013-09-05T21,72,75,70,69,1,1,1,1,1-1,1-1,1-1
2013-09-05T22,73,75,70,68,1,1,1,1,1-1,1-1,1-1
2013-09-05T23,73,75,70,65,1,1,1,1,1-1,1-1,1-1
2013-09-06T00,74,73,69,64,1,1,1,1,1-1,1-1,1-1
2013-09-06T01,74,72,69,62,1,1,1,1,1-1,1-1,1-1
2013-09-06T02,74,70,69,60,1,1,1,1,1-1,1-1,1-1
2013-09-06T03,75,70,69,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-06T04,75,70,68,58,1,1,1,1,1-1,1-1,1-1
2013-09-06T05,75,70,65,58,1,1,1,1,1-1,1-1,1-1
2013-09-06T06,73,69,64,57,1,1,1,1,1-1,1-1,1-1
2013-09-06T07,72,69,62,57,1,1,1,1,1-1,1-1,1-1
2013-09-06T08,70,69,60,57,1,1,1,1,1-1,1-1,1-1
2013-09-06T09,70,69,NaN,55,1,1,NaN,1,1-1,NaN,1-1
2013-09-06T10,70,68,58,55,1,1,1,1,1-1,1-1,1-1
2013-09-06T11,70,65,58,55,1,1,1,1,1-1,1-1,1-1
2013-09-06T12,69,64,57,55,1,1,1,1,1-1,1-1,1-1
2013-09-06T13,69,62,57,54,1,1,1,1,1-1,1-1,1-1
2013-09-06T14,69,60,57,54,1,1,1,1,1-1,1-1,1-1
2013-09-06T15,69,NaN,55,53,1,NaN,1,1,NaN,1-1,1-1
2013-09-06T16,68,58,55,53,1,1,1,1,1-1,1-1,1-1
2013-09-06T17,65,58,55,52,1,1,1,1,1-1,1-1,1-1
2013-09-06T18,64,57,55,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-06T19,62,57,54,52,1,1,1,1,1-1,1-1,1-1
2013-09-06T20,60,57,54,50,1,1,1,0,1-1,1-1,1-0
2013-09-06T21,NaN,55,53,50,NaN,1,1,0,NaN,NaN,NaN
2013-09-06T22,58,55,53,50,1,1,1,0,1-1,1-1,1-0
2013-09-06T23,58,55,52,52,1,1,1,1,1-1,1-1,1-1
2013-09-07T00,57,55,NaN,NaN,1,1,NaN,NaN,1-1,NaN,NaN
2013-09-07T01,57,54,52,54,1,1,1,1,1-1,1-1,1-1
2013-09-07T02,57,54,50,57,1,1,0,1,1-1,1-0,1-1
2013-09-07T03,55,53,50,60,1,1,0,1,1-1,1-0,1-1
2013-09-07T04,55,53,50,63,1,1,0,1,1-1,1-0,1-1
2013-09-07T05,55,52,52,65,1,1,1,1,1-1,1-1,1-1
2013-09-07T06,55,NaN,NaN,68,1,NaN,NaN,1,NaN,NaN,1-1
2013-09-07T07,54,52,54,72,1,1,1,1,1-1,1-1,1-1
2013-09-07T08,54,50,57,74,1,0,1,1,1-0,1-1,1-1
2013-09-07T09,53,50,60,75,1,0,1,1,1-0,1-1,1-1
2013-09-07T10,53,50,63,78,1,0,1,1,1-0,1-1,1-1
2013-09-07T11,52,52,65,79,1,1,1,1,1-1,1-1,1-1
2013-09-07T12,NaN,NaN,68,82,NaN,NaN,1,1,NaN,NaN,NaN
2013-09-07T13,52,54,72,84,1,1,1,1,1-1,1-1,1-1
2013-09-07T14,50,57,74,87,0,1,1,1,0-1,0-1,0-1
2013-09-07T15,50,60,75,89,0,1,1,1,0-1,0-1,0-1
2013-09-07T16,50,63,78,90,0,1,1,1,0-1,0-1,0-1
2013-09-07T17,52,65,79,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-07T18,NaN,68,82,93,NaN,1,1,1,NaN,NaN,NaN
2013-09-07T19,54,72,84,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-07T20,57,74,87,98,1,1,1,1,1-1,1-1,1-1
2013-09-07T21,60,75,89,100,1,1,1,1,1-1,1-1,1-1
2013-09-07T22,63,78,90,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-07T23,65,79,NaN,104,1,1,NaN,2,1-1,NaN,1-2
2013-09-08T00,68,82,93,104,1,1,1,2,1-1,1-1,1-2
2013-09-08T01,72,84,NaN,103,1,1,NaN,2,1-1,NaN,1-2
2013-09-08T02,74,87,98,99,1,1,1,1,1-1,1-1,1-1
2013-09-08T03,75,89,100,97,1,1,1,1,1-1,1-1,1-1
2013-09-08T04,78,90,NaN,NaN,1,1,NaN,NaN,1-1,NaN,NaN
2013-09-08T05,79,NaN,104,90,1,NaN,2,1,NaN,1-2,1-1
2013-09-08T06,82,93,104,85,1,1,2,1,1-1,1-2,1-1
2013-09-08T07,84,NaN,103,82,1,NaN,2,1,NaN,1-2,1-1
2013-09-08T08,87,98,99,78,1,1,1,1,1-1,1-1,1-1
2013-09-08T09,89,100,97,77,1,1,1,1,1-1,1-1,1-1
2013-09-08T10,90,NaN,NaN,77,1,NaN,NaN,1,NaN,NaN,1-1
2013-09-08T11,NaN,104,90,75,NaN,2,1,1,NaN,NaN,NaN
2013-09-08T12,93,104,85,75,1,2,1,1,1-2,1-1,1-1
2013-09-08T13,NaN,103,82,75,NaN,2,1,1,NaN,NaN,NaN
2013-09-08T14,98,99,78,79,1,1,1,1,1-1,1-1,1-1
2013-09-08T15,100,97,77,83,1,1,1,1,1-1,1-1,1-1
2013-09-08T16,NaN,NaN,77,87,NaN,NaN,1,1,NaN,NaN,NaN
2013-09-08T17,104,90,75,90,2,1,1,1,2-1,2-1,2-1
2013-09-08T18,104,85,75,90,2,1,1,1,2-1,2-1,2-1
2013-09-08T19,103,82,75,90,2,1,1,1,2-1,2-1,2-1
2013-09-08T20,99,78,79,89,1,1,1,1,1-1,1-1,1-1
2013-09-08T21,97,77,83,87,1,1,1,1,1-1,1-1,1-1
2013-09-08T22,NaN,77,87,87,NaN,1,1,1,NaN,NaN,NaN
2013-09-08T23,90,75,90,84,1,1,1,1,1-1,1-1,1-1
2013-09-09T00,85,75,90,87,1,1,1,1,1-1,1-1,1-1
2013-09-09T01,82,75,90,90,1,1,1,1,1-1,1-1,1-1
2013-09-09T02,78,79,89,94,1,1,1,1,1-1,1-1,1-1
2013-09-09T03,77,83,87,97,1,1,1,1,1-1,1-1,1-1
2013-09-09T04,77,87,87,97,1,1,1,1,1-1,1-1,1-1
2013-09-09T05,75,90,84,100,1,1,1,1,1-1,1-1,1-1
2013-09-09T06,75,90,87,103,1,1,1,2,1-1,1-1,1-2
2013-09-09T07,75,90,90,107,1,1,1,2,1-1,1-1,1-2
2013-09-09T08,79,89,94,108,1,1,1,2,1-1,1-1,1-2
2013-09-09T09,83,87,97,110,1,1,1,2,1-1,1-1,1-2
2013-09-09T10,87,87,97,113,1,1,1,2,1-1,1-1,1-2
2013-09-09T11,90,84,100,114,1,1,1,2,1-1,1-1,1-2
2013-09-09T12,90,87,103,117,1,1,2,2,1-1,1-2,1-2
2013-09-09T13,90,90,107,117,1,1,2,2,1-1,1-2,1-2
2013-09-09T14,89,94,108,115,1,1,2,2,1-1,1-2,1-2
2013-09-09T15,87,97,110,114,1,1,2,2,1-1,1-2,1-2
2013-09-09T16,87,97,113,112,1,1,2,2,1-1,1-2,1-2
2013-09-09T17,84,100,114,110,1,1,2,2,1-1,1-2,1-2
2013-09-09T18,87,103,117,109,1,2,2,2,1-2,1-2,1-2
2013-09-09T19,90,107,117,109,1,2,2,2,1-2,1-2,1-2
2013-09-09T20,94,108,115,109,1,2,2,2,1-2,1-2,1-2
2013-09-09T21,97,110,114,109,1,2,2,2,1-2,1-2,1-2
2013-09-09T22,97,113,112,110,1,2,2,2,1-2,1-2,1-2
2013-09-09T23,100,114,110,NaN,1,2,2,NaN,1-2,1-2,NaN
2013-09-10T00,103,117,109,109,2,2,2,2,2-2,2-2,2-2
2013-09-10T01,107,117,109,105,2,2,2,2,2-2,2-2,2-2
2013-09-10T02,108,115,109,104,2,2,2,2,2-2,2-2,2-2
2013-09-10T03,110,114,109,102,2,2,2,2,2-2,2-2,2-2
2013-09-10T04,113,112,110,100,2,2,2,1,2-2,2-2,2-1
2013-09-10T05,114,110,NaN,NaN,2,2,NaN,NaN,2-2,NaN,NaN
2013-09-10T06,117,109,109,98,2,2,2,1,2-2,2-2,2-1
2013-09-10T07,117,109,105,95,2,2,2,1,2-2,2-2,2-1
2013-09-10T08,115,109,104,94,2,2,2,1,2-2,2-2,2-1
2013-09-10T09,114,109,102,93,2,2,2,1,2-2,2-2,2-1
2013-09-10T10,112,110,100,93,2,2,1,1,2-2,2-1,2-1
2013-09-10T11,110,NaN,NaN,93,2,NaN,NaN,1,NaN,NaN,2-1
2013-09-10T12,109,109,98,93,2,2,1,1,2-2,2-1,2-1
2013-09-10T13,109,105,95,93,2,2,1,1,2-2,2-1,2-1
2013-09-10T14,109,104,94,93,2,2,1,1,2-2,2-1,2-1
2013-09-10T15,109,102,93,88,2,2,1,1,2-2,2-1,2-1
2013-09-10T16,110,100,93,84,2,1,1,1,2-1,2-1,2-1
2013-09-10T17,NaN,NaN,93,87,NaN,NaN,1,1,NaN,NaN,NaN
2013-09-10T18,109,98,93,87,2,1,1,1,2-1,2-1,2-1
2013-09-10T19,105,95,93,88,2,1,1,1,2-1,2-1,2-1
2013-09-10T20,104,94,93,90,2,1,1,1,2-1,2-1,2-1
2013-09-10T21,102,93,88,93,2,1,1,1,2-1,2-1,2-1
2013-09-10T22,100,93,84,95,1,1,1,1,1-1,1-1,1-1
2013-09-10T23,NaN,93,87,96,NaN,1,1,1,NaN,NaN,NaN
2013-09-11T00,98,93,87,97,1,1,1,1,1-1,1-1,1-1
2013-09-11T01,95,93,88,97,1,1,1,1,1-1,1-1,1-1
2013-09-11T02,94,93,90,96,1,1,1,1,1-1,1-1,1-1
2013-09-11T03,93,88,93,94,1,1,1,1,1-1,1-1,1-1
2013-09-11T04,93,84,95,95,1,1,1,1,1-1,1-1,1-1
2013-09-11T05,93,87,96,95,1,1,1,1,1-1,1-1,1-1
2013-09-11T06,93,87,97,96,1,1,1,1,1-1,1-1,1-1
2013-09-11T07,93,88,97,99,1,1,1,1,1-1,1-1,1-1
2013-09-11T08,93,90,96,98,1,1,1,1,1-1,1-1,1-1
2013-09-11T09,88,93,94,97,1,1,1,1,1-1,1-1,1-1
2013-09-11T10,84,95,95,96,1,1,1,1,1-1,1-1,1-1
2013-09-11T11,87,96,95,95,1,1,1,1,1-1,1-1,1-1
2013-09-11T12,87,97,96,92,1,1,1,1,1-1,1-1,1-1
2013-09-11T13,88,97,99,92,1,1,1,1,1-1,1-1,1-1
2013-09-11T14,90,96,98,89,1,1,1,1,1-1,1-1,1-1
2013-09-11T15,93,94,97,86,1,1,1,1,1-1,1-1,1-1
2013-09-11T16,95,95,96,83,1,1,1,1,1-1,1-1,1-1
2013-09-11T17,96,95,95,79,1,1,1,1,1-1,1-1,1-1
2013-09-11T18,97,96,92,79,1,1,1,1,1-1,1-1,1-1
2013-09-11T19,97,99,92,81,1,1,1,1,1-1,1-1,1-1
2013-09-11T20,96,98,89,79,1,1,1,1,1-1,1-1,1-1
2013-09-11T21,94,97,86,80,1,1,1,1,1-1,1-1,1-1
2013-09-11T22,95,96,83,79,1,1,1,1,1-1,1-1,1-1
2013-09-11T23,95,95,79,80,1,1,1,1,1-1,1-1,1-1
2013-09-12T00,96,92,79,80,1,1,1,1,1-1,1-1,1-1
2013-09-12T01,99,92,81,79,1,1,1,1,1-1,1-1,1-1
2013-09-12T02,98,89,79,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-12T03,97,86,80,82,1,1,1,1,1-1,1-1,1-1
2013-09-12T04,96,83,79,83,1,1,1,1,1-1,1-1,1-1
2013-09-12T05,95,79,80,84,1,1,1,1,1-1,1-1,1-1
2013-09-12T06,92,79,80,85,1,1,1,1,1-1,1-1,1-1
2013-09-12T07,92,81,79,88,1,1,1,1,1-1,1-1,1-1
2013-09-12T08,89,79,NaN,89,1,1,NaN,1,1-1,NaN,1-1
2013-09-12T09,86,80,82,90,1,1,1,1,1-1,1-1,1-1
2013-09-12T10,83,79,83,92,1,1,1,1,1-1,1-1,1-1
2013-09-12T11,79,80,84,94,1,1,1,1,1-1,1-1,1-1
2013-09-12T12,79,80,85,95,1,1,1,1,1-1,1-1,1-1
2013-09-12T13,81,79,88,97,1,1,1,1,1-1,1-1,1-1
2013-09-12T14,79,NaN,89,99,1,NaN,1,1,NaN,1-1,1-1
2013-09-12T15,80,82,90,102,1,1,1,2,1-1,1-1,1-2
2013-09-12T16,79,83,92,102,1,1,1,2,1-1,1-1,1-2
2013-09-12T17,80,84,94,98,1,1,1,1,1-1,1-1,1-1
2013-09-12T18,80,85,95,97,1,1,1,1,1-1,1-1,1-1
2013-09-12T19,79,88,97,95,1,1,1,1,1-1,1-1,1-1
2013-09-12T20,NaN,89,99,95,NaN,1,1,1,NaN,NaN,NaN
2013-09-12T21,82,90,102,95,1,1,2,1,1-1,1-2,1-1
2013-09-12T22,83,92,102,95,1,1,2,1,1-1,1-2,1-1
2013-09-12T23,84,94,98,97,1,1,1,1,1-1,1-1,1-1
2013-09-13T00,85,95,97,101,1,1,1,2,1-1,1-1,1-2
2013-09-13T01,88,97,95,100,1,1,1,1,1-1,1-1,1-1
2013-09-13T02,89,99,95,97,1,1,1,1,1-1,1-1,1-1
2013-09-13T03,90,102,95,NaN,1,2,1,NaN,1-2,1-1,NaN
2013-09-13T04,92,102,95,98,1,2,1,1,1-2,1-1,1-1
2013-09-13T05,94,98,97,100,1,1,1,1,1-1,1-1,1-1
2013-09-13T06,95,97,101,102,1,1,2,2,1-1,1-2,1-2
2013-09-13T07,97,95,100,102,1,1,1,2,1-1,1-1,1-2
2013-09-13T08,99,95,97,102,1,1,1,2,1-1,1-1,1-2
2013-09-13T09,102,95,NaN,102,2,1,NaN,2,2-1,NaN,2-2
2013-09-13T10,102,95,98,103,2,1,1,2,2-1,2-1,2-2
2013-09-13T11,98,97,100,104,1,1,1,2,1-1,1-1,1-2
2013-09-13T12,97,101,102,106,1,2,2,2,1-2,1-2,1-2
2013-09-13T13,95,100,102,101,1,1,2,2,1-1,1-2,1-2
2013-09-13T14,95,97,102,98,1,1,2,1,1-1,1-2,1-1
2013-09-13T15,95,NaN,102,93,1,NaN,2,1,NaN,1-2,1-1
2013-09-13T16,95,98,103,87,1,1,2,1,1-1,1-2,1-1
2013-09-13T17,97,100,104,82,1,1,2,1,1-1,1-2,1-1
2013-09-13T18,101,102,106,79,2,2,2,1,2-2,2-2,2-1
2013-09-13T19,100,102,101,74,1,2,2,1,1-2,1-2,1-1
2013-09-13T20,97,102,98,73,1,2,1,1,1-2,1-1,1-1
2013-09-13T21,NaN,102,93,69,NaN,2,1,1,NaN,NaN,NaN
2013-09-13T22,98,103,87,67,1,2,1,1,1-2,1-1,1-1
2013-09-13T23,100,104,82,61,1,2,1,1,1-2,1-1,1-1
2013-09-14T00,102,106,79,NaN,2,2,1,NaN,2-2,2-1,NaN
2013-09-14T01,102,101,74,57,2,2,1,1,2-2,2-1,2-1
2013-09-14T02,102,98,73,62,2,1,1,1,2-1,2-1,2-1
2013-09-14T03,102,93,69,66,2,1,1,1,2-1,2-1,2-1
2013-09-14T04,103,87,67,68,2,1,1,1,2-1,2-1,2-1
2013-09-14T05,104,82,61,68,2,1,1,1,2-1,2-1,2-1
2013-09-14T06,106,79,NaN,66,2,1,NaN,1,2-1,NaN,2-1
2013-09-14T07,101,74,57,66,2,1,1,1,2-1,2-1,2-1
2013-09-14T08,98,73,62,65,1,1,1,1,1-1,1-1,1-1
2013-09-14T09,93,69,66,65,1,1,1,1,1-1,1-1,1-1
2013-09-14T10,87,67,68,65,1,1,1,1,1-1,1-1,1-1
2013-09-14T11,82,61,68,65,1,1,1,1,1-1,1-1,1-1
2013-09-14T12,79,NaN,66,67,1,NaN,1,1,NaN,1-1,1-1
2013-09-14T13,74,57,66,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-14T14,73,62,65,70,1,1,1,1,1-1,1-1,1-1
2013-09-14T15,69,66,65,69,1,1,1,1,1-1,1-1,1-1
2013-09-14T16,67,68,65,70,1,1,1,1,1-1,1-1,1-1
2013-09-14T17,61,68,65,73,1,1,1,1,1-1,1-1,1-1
2013-09-14T18,NaN,66,67,75,NaN,1,1,1,NaN,NaN,NaN
2013-09-14T19,57,66,NaN,NaN,1,1,NaN,NaN,1-1,NaN,NaN
2013-09-14T20,62,65,70,78,1,1,1,1,1-1,1-1,1-1
2013-09-14T21,66,65,69,78,1,1,1,1,1-1,1-1,1-1
2013-09-14T22,68,65,70,78,1,1,1,1,1-1,1-1,1-1
2013-09-14T23,68,65,73,80,1,1,1,1,1-1,1-1,1-1
2013-09-15T00,66,67,75,80,1,1,1,1,1-1,1-1,1-1
2013-09-15T01,66,NaN,NaN,80,1,NaN,NaN,1,NaN,NaN,1-1
2013-09-15T02,65,70,78,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-15T03,65,69,78,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-15T04,65,70,78,79,1,1,1,1,1-1,1-1,1-1
2013-09-15T05,65,73,80,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-15T06,67,75,80,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-15T07,NaN,NaN,80,84,NaN,NaN,1,1,NaN,NaN,NaN
2013-09-15T08,70,78,NaN,85,1,1,NaN,1,1-1,NaN,1-1
2013-09-15T09,69,78,NaN,85,1,1,NaN,1,1-1,NaN,1-1
2013-09-15T10,70,78,79,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-15T11,73,80,NaN,87,1,1,NaN,1,1-1,NaN,1-1
2013-09-15T12,75,80,NaN,87,1,1,NaN,1,1-1,NaN,1-1
2013-09-15T13,NaN,80,84,87,NaN,1,1,1,NaN,NaN,NaN
2013-09-15T14,78,NaN,85,88,1,NaN,1,1,NaN,1-1,1-1
2013-09-15T15,78,NaN,85,88,1,NaN,1,1,NaN,1-1,1-1
2013-09-15T16,78,79,NaN,88,1,1,NaN,1,1-1,NaN,1-1
2013-09-15T17,80,NaN,87,87,1,NaN,1,1,NaN,1-1,1-1
2013-09-15T18,80,NaN,87,NaN,1,NaN,1,NaN,NaN,1-1,NaN
2013-09-15T19,80,84,87,87,1,1,1,1,1-1,1-1,1-1
2013-09-15T20,NaN,85,88,85,NaN,1,1,1,NaN,NaN,NaN
2013-09-15T21,NaN,85,88,84,NaN,1,1,1,NaN,NaN,NaN
2013-09-15T22,79,NaN,88,83,1,NaN,1,1,NaN,1-1,1-1
2013-09-15T23,NaN,87,87,82,NaN,1,1,1,NaN,NaN,NaN
2013-09-16T00,NaN,87,NaN,80,NaN,1,NaN,1,NaN,NaN,NaN
2013-09-16T01,84,87,87,78,1,1,1,1,1-1,1-1,1-1
2013-09-16T02,85,88,85,77,1,1,1,1,1-1,1-1,1-1
2013-09-16T03,85,88,84,75,1,1,1,1,1-1,1-1,1-1
2013-09-16T04,NaN,88,83,73,NaN,1,1,1,NaN,NaN,NaN
2013-09-16T05,87,87,82,72,1,1,1,1,1-1,1-1,1-1
2013-09-16T06,87,NaN,80,69,1,NaN,1,1,NaN,1-1,1-1
2013-09-16T07,87,87,78,69,1,1,1,1,1-1,1-1,1-1
2013-09-16T08,88,85,77,68,1,1,1,1,1-1,1-1,1-1
2013-09-16T09,88,84,75,68,1,1,1,1,1-1,1-1,1-1
2013-09-16T10,88,83,73,67,1,1,1,1,1-1,1-1,1-1
2013-09-16T11,87,82,72,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-16T12,NaN,80,69,NaN,NaN,1,1,NaN,NaN,NaN,NaN
2013-09-16T13,87,78,69,67,1,1,1,1,1-1,1-1,1-1
2013-09-16T14,85,77,68,66,1,1,1,1,1-1,1-1,1-1
2013-09-16T15,84,75,68,65,1,1,1,1,1-1,1-1,1-1
2013-09-16T16,83,73,67,65,1,1,1,1,1-1,1-1,1-1
2013-09-16T17,82,72,NaN,64,1,1,NaN,1,1-1,NaN,1-1
2013-09-16T18,80,69,NaN,63,1,1,NaN,1,1-1,NaN,1-1
2013-09-16T19,78,69,67,64,1,1,1,1,1-1,1-1,1-1
2013-09-16T20,77,68,66,64,1,1,1,1,1-1,1-1,1-1
2013-09-16T21,75,68,65,64,1,1,1,1,1-1,1-1,1-1
2013-09-16T22,73,67,65,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-16T23,72,NaN,64,NaN,1,NaN,1,NaN,NaN,1-1,NaN
2013-09-17T00,69,NaN,63,63,1,NaN,1,1,NaN,1-1,1-1
2013-09-17T01,69,67,64,63,1,1,1,1,1-1,1-1,1-1
2013-09-17T02,68,66,64,61,1,1,1,1,1-1,1-1,1-1
2013-09-17T03,68,65,64,61,1,1,1,1,1-1,1-1,1-1
2013-09-17T04,67,65,NaN,60,1,1,NaN,1,1-1,NaN,1-1
2013-09-17T05,NaN,64,NaN,59,NaN,1,NaN,1,NaN,NaN,NaN
2013-09-17T06,NaN,63,63,59,NaN,1,1,1,NaN,NaN,NaN
2013-09-17T07,67,64,63,59,1,1,1,1,1-1,1-1,1-1
2013-09-17T08,66,64,61,58,1,1,1,1,1-1,1-1,1-1
2013-09-17T09,65,64,61,58,1,1,1,1,1-1,1-1,1-1
2013-09-17T10,65,NaN,60,57,1,NaN,1,1,NaN,1-1,1-1
2013-09-17T11,64,NaN,59,NaN,1,NaN,1,NaN,NaN,1-1,NaN
2013-09-17T12,63,63,59,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-17T13,64,63,59,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-17T14,64,61,58,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-17T15,64,61,58,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-17T16,NaN,60,57,56,NaN,1,1,1,NaN,NaN,NaN
2013-09-17T17,NaN,59,NaN,56,NaN,1,NaN,1,NaN,NaN,NaN
2013-09-17T18,63,59,NaN,55,1,1,NaN,1,1-1,NaN,1-1
2013-09-17T19,63,59,NaN,56,1,1,NaN,1,1-1,NaN,1-1
2013-09-17T20,61,58,NaN,55,1,1,NaN,1,1-1,NaN,1-1
2013-09-17T21,61,58,NaN,54,1,1,NaN,1,1-1,NaN,1-1
2013-09-17T22,60,57,56,54,1,1,1,1,1-1,1-1,1-1
2013-09-17T23,59,NaN,56,54,1,NaN,1,1,NaN,1-1,1-1
2013-09-18T00,59,NaN,55,55,1,NaN,1,1,NaN,1-1,1-1
2013-09-18T01,59,NaN,56,55,1,NaN,1,1,NaN,1-1,1-1
2013-09-18T02,58,NaN,55,56,1,NaN,1,1,NaN,1-1,1-1
2013-09-18T03,58,NaN,54,57,1,NaN,1,1,NaN,1-1,1-1
2013-09-18T04,57,56,54,57,1,1,1,1,1-1,1-1,1-1
2013-09-18T05,NaN,56,54,57,NaN,1,1,1,NaN,NaN,NaN
2013-09-18T06,NaN,55,55,58,NaN,1,1,1,NaN,NaN,NaN
2013-09-18T07,NaN,56,55,58,NaN,1,1,1,NaN,NaN,NaN
2013-09-18T08,NaN,55,56,57,NaN,1,1,1,NaN,NaN,NaN
2013-09-18T09,NaN,54,57,NaN,NaN,1,1,NaN,NaN,NaN,NaN
2013-09-18T10,56,54,57,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-18T11,56,54,57,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-18T12,55,55,58,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-18T13,56,55,58,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-18T14,55,56,57,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-18T15,54,57,NaN,57,1,1,NaN,1,1-1,NaN,1-1
2013-09-18T16,54,57,NaN,NaN,1,1,NaN,NaN,1-1,NaN,NaN
2013-09-18T17,54,57,NaN,56,1,1,NaN,1,1-1,NaN,1-1
2013-09-18T18,55,58,NaN,57,1,1,NaN,1,1-1,NaN,1-1
2013-09-18T19,55,58,NaN,58,1,1,NaN,1,1-1,NaN,1-1
2013-09-18T20,56,57,NaN,59,1,1,NaN,1,1-1,NaN,1-1
2013-09-18T21,57,NaN,57,60,1,NaN,1,1,NaN,1-1,1-1
2013-09-18T22,57,NaN,NaN,61,1,NaN,NaN,1,NaN,NaN,1-1
2013-09-18T23,57,NaN,56,NaN,1,NaN,1,NaN,NaN,1-1,NaN
2013-09-19T00,58,NaN,57,62,1,NaN,1,1,NaN,1-1,1-1
2013-09-19T01,58,NaN,58,62,1,NaN,1,1,NaN,1-1,1-1
2013-09-19T02,57,NaN,59,60,1,NaN,1,1,NaN,1-1,1-1
2013-09-19T03,NaN,57,60,59,NaN,1,1,1,NaN,NaN,NaN
2013-09-19T04,NaN,NaN,61,60,NaN,NaN,1,1,NaN,NaN,NaN
2013-09-19T05,NaN,56,NaN,60,NaN,1,NaN,1,NaN,NaN,NaN
2013-09-19T06,NaN,57,62,62,NaN,1,1,1,NaN,NaN,NaN
2013-09-19T07,NaN,58,62,62,NaN,1,1,1,NaN,NaN,NaN
2013-09-19T08,NaN,59,60,62,NaN,1,1,1,NaN,NaN,NaN
2013-09-19T09,57,60,59,62,1,1,1,1,1-1,1-1,1-1
2013-09-19T10,NaN,61,60,62,NaN,1,1,1,NaN,NaN,NaN
2013-09-19T11,56,NaN,60,63,1,NaN,1,1,NaN,1-1,1-1
2013-09-19T12,57,62,62,63,1,1,1,1,1-1,1-1,1-1
2013-09-19T13,58,62,62,64,1,1,1,1,1-1,1-1,1-1
2013-09-19T14,59,60,62,65,1,1,1,1,1-1,1-1,1-1
2013-09-19T15,60,59,62,65,1,1,1,1,1-1,1-1,1-1
2013-09-19T16,61,60,62,67,1,1,1,1,1-1,1-1,1-1
2013-09-19T17,NaN,60,63,67,NaN,1,1,1,NaN,NaN,NaN
2013-09-19T18,62,62,63,67,1,1,1,1,1-1,1-1,1-1
2013-09-19T19,62,62,64,65,1,1,1,1,1-1,1-1,1-1
2013-09-19T20,60,62,65,65,1,1,1,1,1-1,1-1,1-1
2013-09-19T21,59,62,65,64,1,1,1,1,1-1,1-1,1-1
2013-09-19T22,60,62,67,64,1,1,1,1,1-1,1-1,1-1
2013-09-19T23,60,63,67,63,1,1,1,1,1-1,1-1,1-1
2013-09-20T00,62,63,67,NaN,1,1,1,NaN,1-1,1-1,NaN
2013-09-20T01,62,64,65,64,1,1,1,1,1-1,1-1,1-1
2013-09-20T02,62,65,65,63,1,1,1,1,1-1,1-1,1-1
2013-09-20T03,62,65,64,63,1,1,1,1,1-1,1-1,1-1
2013-09-20T04,62,67,64,63,1,1,1,1,1-1,1-1,1-1
2013-09-20T05,63,67,63,63,1,1,1,1,1-1,1-1,1-1
2013-09-20T06,63,67,NaN,62,1,1,NaN,1,1-1,NaN,1-1
2013-09-20T07,64,65,64,62,1,1,1,1,1-1,1-1,1-1
2013-09-20T08,65,65,63,61,1,1,1,1,1-1,1-1,1-1
2013-09-20T09,65,64,63,61,1,1,1,1,1-1,1-1,1-1
2013-09-20T10,67,64,63,60,1,1,1,1,1-1,1-1,1-1
