KB,pm2_5-0,pm10-0,o3-0,no2-0,so2-0,co-0,primary_pollutant_code-0,pm2_5-1,pm10-1,o3-1,no2-1,so2-1,co-1,primary_pollutant_code-1,pm2_5-2,pm10-2,o3-2,no2-2,so2-2,co-2,primary_pollutant_code-2,pm2_5-3,pm10-3,o3-3,no2-3,so2-3,co-3,primary_pollutant_code-3,pm2_5-4,pm10-4,o3-4,no2-4,so2-4,co-4,primary_pollutant_code-4,pm2_5-5,pm10-5,o3-5,no2-5,so2-5,co-5,primary_pollutant_code-5
2013-05-27T06,16,24,29,10,3,0.446,0,16,25,47,6,4,0.412,0,16,27,52,7,4,0.398,0,16,20,51,9,4,0.405,0,16,23,51,10,4,0.397,0,16,25,59,7,4,0.381,0
2013-05-27T07,17,26,10,10,2,0.47,0,16,24,29,10,3,0.446,0,16,25,47,6,4,0.412,0,16,27,52,7,4,0.398,0,16,20,51,9,4,0.405,0,16,23,51,10,4,0.397,0
2013-05-27T08,17,32,11,10,2,0.522,0,17,26,10,10,2,0.47,0,16,24,29,10,3,0.446,0,16,25,47,6,4,0.412,0,16,27,52,7,4,0.398,0,16,20,51,9,4,0.405,0
2013-05-27T09,18,32,10,18,3,0.587,0,17,32,11,10,2,0.522,0,17,26,10,10,2,0.47,0,16,24,29,10,3,0.446,0,16,25,47,6,4,0.412,0,16,27,52,7,4,0.398,0
2013-05-27T10,16,21,39,15,5,0.528,0,18,32,10,18,3,0.587,0,17,32,11,10,2,0.522,0,17,26,10,10,2,0.47,0,16,24,29,10,3,0.446,0,16,25,47,6,4,0.412,0
2013-05-27T11,15,0,70,8,6,0.48,0,16,21,39,15,5,0.528,0,18,32,10,18,3,0.587,0,17,32,11,10,2,0.522,0,17,26,10,10,2,0.47,0,16,24,29,10,3,0.446,0
2013-05-27T12,15,19,78,5,4,0.468,0,15,0,70,8,6,0.48,0,16,21,39,15,5,0.528,0,18,32,10,18,3,0.587,0,17,32,11,10,2,0.522,0,17,26,10,10,2,0.47,0
2013-05-27T13,16,20,87,4,4,0.476,0,15,19,78,5,4,0.468,0,15,0,70,8,6,0.48,0,16,21,39,15,5,0.528,0,18,32,10,18,3,0.587,0,17,32,11,10,2,0.522,0
2013-05-27T14,16,0,98,3,4,0.524,0,16,20,87,4,4,0.476,0,15,19,78,5,4,0.468,0,15,0,70,8,6,0.48,0,16,21,39,15,5,0.528,0,18,32,10,18,3,0.587,0
2013-05-27T15,17,33,70,12,4,0.647,0,16,0,98,3,4,0.524,0,16,20,87,4,4,0.476,0,15,19,78,5,4,0.468,0,15,0,70,8,6,0.48,0,16,21,39,15,5,0.528,0
2013-05-27T16,21,52,45,18,3,0.811,0,17,33,70,12,4,0.647,0,16,0,98,3,4,0.524,0,16,20,87,4,4,0.476,0,15,19,78,5,4,0.468,0,15,0,70,8,6,0.48,0
2013-05-27T17,23,52,28,23,2,0.828,0,21,52,45,18,3,0.811,0,17,33,70,12,4,0.647,0,16,0,98,3,4,0.524,0,16,20,87,4,4,0.476,0,15,19,78,5,4,0.468,0
2013-05-27T18,22,32,38,17,2,0.774,0,23,52,28,23,2,0.828,0,21,52,45,18,3,0.811,0,17,33,70,12,4,0.647,0,16,0,98,3,4,0.524,0,16,20,87,4,4,0.476,0
2013-05-27T19,22,32,30,15,2,0.737,0,22,32,38,17,2,0.774,0,23,52,28,23,2,0.828,0,21,52,45,18,3,0.811,0,17,33,70,12,4,0.647,0,16,0,98,3,4,0.524,0
2013-05-27T20,19,23,29,10,2,0.659,0,22,32,30,15,2,0.737,0,22,32,38,17,2,0.774,0,23,52,28,23,2,0.828,0,21,52,45,18,3,0.811,0,17,33,70,12,4,0.647,0
2013-05-27T21,21,32,13,18,1,0.711,0,19,23,29,10,2,0.659,0,22,32,30,15,2,0.737,0,22,32,38,17,2,0.774,0,23,52,28,23,2,0.828,0,21,52,45,18,3,0.811,0
2013-05-27T22,23,43,9,19,1,0.746,0,21,32,13,18,1,0.711,0,19,23,29,10,2,0.659,0,22,32,30,15,2,0.737,0,22,32,38,17,2,0.774,0,23,52,28,23,2,0.828,0
2013-05-27T23,24,42,11,16,1,0.672,0,23,43,9,19,1,0.746,0,21,32,13,18,1,0.711,0,19,23,29,10,2,0.659,0,22,32,30,15,2,0.737,0,22,32,38,17,2,0.774,0
2013-05-28T00,25,37,12,13,1,0.625,0,24,42,11,16,1,0.672,0,23,43,9,19,1,0.746,0,21,32,13,18,1,0.711,0,19,23,29,10,2,0.659,0,22,32,30,15,2,0.737,0
2013-05-28T01,26,37,8,13,2,0.64,0,25,37,12,13,1,0.625,0,24,42,11,16,1,0.672,0,23,43,9,19,1,0.746,0,21,32,13,18,1,0.711,0,19,23,29,10,2,0.659,0
2013-05-28T02,25,38,9,10,2,0.604,0,26,37,8,13,2,0.64,0,25,37,12,13,1,0.625,0,24,42,11,16,1,0.672,0,23,43,9,19,1,0.746,0,21,32,13,18,1,0.711,0
2013-05-28T03,26,38,19,6,2,0.512,0,25,38,9,10,2,0.604,0,26,37,8,13,2,0.64,0,25,37,12,13,1,0.625,0,24,42,11,16,1,0.672,0,23,43,9,19,1,0.746,0
2013-05-28T04,25,36,11,6,1,0.486,0,26,38,19,6,2,0.512,0,25,38,9,10,2,0.604,0,26,37,8,13,2,0.64,0,25,37,12,13,1,0.625,0,24,42,11,16,1,0.672,0
2013-05-28T05,24,28,17,6,2,0.449,0,25,36,11,6,1,0.486,0,26,38,19,6,2,0.512,0,25,38,9,10,2,0.604,0,26,37,8,13,2,0.64,0,25,37,12,13,1,0.625,0
2013-05-28T06,23,31,13,4,1,0.424,0,24,28,17,6,2,0.449,0,25,36,11,6,1,0.486,0,26,38,19,6,2,0.512,0,25,38,9,10,2,0.604,0,26,37,8,13,2,0.64,0
2013-05-28T07,0,0,0,0,0,0.0,0,23,31,13,4,1,0.424,0,24,28,17,6,2,0.449,0,25,36,11,6,1,0.486,0,26,38,19,6,2,0.512,0,25,38,9,10,2,0.604,0
2013-05-28T08,28,49,16,16,2,0.584,0,0,0,0,0,0,0.0,0,23,31,13,4,1,0.424,0,24,28,17,6,2,0.449,0,25,36,11,6,1,0.486,0,26,38,19,6,2,0.512,0
2013-05-28T09,31,47,40,17,4,0.597,0,28,49,16,16,2,0.584,0,0,0,0,0,0,0.0,0,23,31,13,4,1,0.424,0,24,28,17,6,2,0.449,0,25,36,11,6,1,0.486,0
2013-05-28T10,33,50,71,15,6,0.645,0,31,47,40,17,4,0.597,0,28,49,16,16,2,0.584,0,0,0,0,0,0,0.0,0,23,31,13,4,1,0.424,0,24,28,17,6,2,0.449,0
2013-05-28T11,34,53,95,13,6,0.65,0,33,50,71,15,6,0.645,0,31,47,40,17,4,0.597,0,28,49,16,16,2,0.584,0,0,0,0,0,0,0.0,0,23,31,13,4,1,0.424,0
2013-05-28T12,38,56,134,11,8,0.682,0,34,53,95,13,6,0.65,0,33,50,71,15,6,0.645,0,31,47,40,17,4,0.597,0,28,49,16,16,2,0.584,0,0,0,0,0,0,0.0,0
2013-05-28T13,41,64,165,9,8,0.7,4,38,56,134,11,8,0.682,0,34,53,95,13,6,0.65,0,33,50,71,15,6,0.645,0,31,47,40,17,4,0.597,0,28,49,16,16,2,0.584,0
2013-05-28T14,40,69,152,8,7,0.682,0,41,64,165,9,8,0.7,4,38,56,134,11,8,0.682,0,34,53,95,13,6,0.65,0,33,50,71,15,6,0.645,0,31,47,40,17,4,0.597,0
2013-05-28T15,36,50,138,6,6,0.614,4,40,69,152,8,7,0.682,0,41,64,165,9,8,0.7,4,38,56,134,11,8,0.682,0,34,53,95,13,6,0.65,0,33,50,71,15,6,0.645,0
2013-05-28T16,38,62,115,6,6,0.646,4,36,50,138,6,6,0.614,4,40,69,152,8,7,0.682,0,41,64,165,9,8,0.7,4,38,56,134,11,8,0.682,0,34,53,95,13,6,0.65,0
2013-05-28T17,37,84,52,7,3,0.649,4,38,62,115,6,6,0.646,4,36,50,138,6,6,0.614,4,40,69,152,8,7,0.682,0,41,64,165,9,8,0.7,4,38,56,134,11,8,0.682,0
2013-05-28T18,39,54,77,15,4,0.648,4,37,84,52,7,3,0.649,4,38,62,115,6,6,0.646,4,36,50,138,6,6,0.614,4,40,69,152,8,7,0.682,0,41,64,165,9,8,0.7,4
2013-05-28T19,41,65,80,38,7,0.683,4,39,54,77,15,4,0.648,4,37,84,52,7,3,0.649,4,38,62,115,6,6,0.646,4,36,50,138,6,6,0.614,4,40,69,152,8,7,0.682,0
2013-05-28T20,51,74,74,35,15,1.075,4,41,65,80,38,7,0.683,4,39,54,77,15,4,0.648,4,37,84,52,7,3,0.649,4,38,62,115,6,6,0.646,4,36,50,138,6,6,0.614,4
2013-05-28T21,47,83,71,24,10,1.056,3,51,74,74,35,15,1.075,4,41,65,80,38,7,0.683,4,39,54,77,15,4,0.648,4,37,84,52,7,3,0.649,4,38,62,115,6,6,0.646,4
2013-05-28T22,50,85,50,27,7,0.738,3,47,83,71,24,10,1.056,3,51,74,74,35,15,1.075,4,41,65,80,38,7,0.683,4,39,54,77,15,4,0.648,4,37,84,52,7,3,0.649,4
2013-05-28T23,60,93,38,33,8,0.802,3,50,85,50,27,7,0.738,3,47,83,71,24,10,1.056,3,51,74,74,35,15,1.075,4,41,65,80,38,7,0.683,4,39,54,77,15,4,0.648,4
2013-05-29T00,82,115,42,28,9,0.868,3,60,93,38,33,8,0.802,3,50,85,50,27,7,0.738,3,47,83,71,24,10,1.056,3,51,74,74,35,15,1.075,4,41,65,80,38,7,0.683,4
2013-05-29T01,110,137,55,29,14,0.962,2,82,115,42,28,9,0.868,3,60,93,38,33,8,0.802,3,50,85,50,27,7,0.738,3,47,83,71,24,10,1.056,3,51,74,74,35,15,1.075,4
2013-05-29T02,131,160,37,31,20,1.008,2,110,137,55,29,14,0.962,2,82,115,42,28,9,0.868,3,60,93,38,33,8,0.802,3,50,85,50,27,7,0.738,3,47,83,71,24,10,1.056,3
2013-05-29T03,149,177,33,27,21,1.02,2,131,160,37,31,20,1.008,2,110,137,55,29,14,0.962,2,82,115,42,28,9,0.868,3,60,93,38,33,8,0.802,3,50,85,50,27,7,0.738,3
2013-05-29T04,114,165,20,30,13,0.935,2,149,177,33,27,21,1.02,2,131,160,37,31,20,1.008,2,110,137,55,29,14,0.962,2,82,115,42,28,9,0.868,3,60,93,38,33,8,0.802,3
2013-05-29T05,94,130,29,24,13,0.842,2,114,165,20,30,13,0.935,2,149,177,33,27,21,1.02,2,131,160,37,31,20,1.008,2,110,137,55,29,14,0.962,2,82,115,42,28,9,0.868,3
2013-05-29T06,92,123,29,20,14,0.845,2,94,130,29,24,13,0.842,2,114,165,20,30,13,0.935,2,149,177,33,27,21,1.02,2,131,160,37,31,20,1.008,2,110,137,55,29,14,0.962,2
2013-05-29T07,105,133,18,32,20,1.0,2,92,123,29,20,14,0.845,2,94,130,29,24,13,0.842,2,114,165,20,30,13,0.935,2,149,177,33,27,21,1.02,2,131,160,37,31,20,1.008,2
2013-05-29T08,143,174,55,29,47,1.044,2,105,133,18,32,20,1.0,2,92,123,29,20,14,0.845,2,94,130,29,24,13,0.842,2,114,165,20,30,13,0.935,2,149,177,33,27,21,1.02,2
2013-05-29T09,169,201,113,36,92,1.07,2,143,174,55,29,47,1.044,2,105,133,18,32,20,1.0,2,92,123,29,20,14,0.845,2,94,130,29,24,13,0.842,2,114,165,20,30,13,0.935,2
2013-05-29T10,137,204,123,68,81,1.206,2,169,201,113,36,92,1.07,2,143,174,55,29,47,1.044,2,105,133,18,32,20,1.0,2,92,123,29,20,14,0.845,2,94,130,29,24,13,0.842,2
2013-05-29T11,116,188,162,69,50,1.237,2,137,204,123,68,81,1.206,2,169,201,113,36,92,1.07,2,143,174,55,29,47,1.044,2,105,133,18,32,20,1.0,2,92,123,29,20,14,0.845,2
2013-05-29T12,136,199,248,54,46,1.463,4,116,188,162,69,50,1.237,2,137,204,123,68,81,1.206,2,169,201,113,36,92,1.07,2,143,174,55,29,47,1.044,2,105,133,18,32,20,1.0,2
2013-05-29T13,145,229,257,44,44,1.202,4,136,199,248,54,46,1.463,4,116,188,162,69,50,1.237,2,137,204,123,68,81,1.206,2,169,201,113,36,92,1.07,2,143,174,55,29,47,1.044,2
2013-05-29T14,123,232,175,32,29,1.179,2,145,229,257,44,44,1.202,4,136,199,248,54,46,1.463,4,116,188,162,69,50,1.237,2,137,204,123,68,81,1.206,2,169,201,113,36,92,1.07,2
2013-05-29T15,110,160,172,25,24,1.052,2,123,232,175,32,29,1.179,2,145,229,257,44,44,1.202,4,136,199,248,54,46,1.463,4,116,188,162,69,50,1.237,2,137,204,123,68,81,1.206,2
2013-05-29T16,95,135,161,26,20,0.963,2,110,160,172,25,24,1.052,2,123,232,175,32,29,1.179,2,145,229,257,44,44,1.202,4,136,199,248,54,46,1.463,4,116,188,162,69,50,1.237,2
2013-05-29T17,113,149,214,25,31,1.423,2,95,135,161,26,20,0.963,2,110,160,172,25,24,1.052,2,123,232,175,32,29,1.179,2,145,229,257,44,44,1.202,4,136,199,248,54,46,1.463,4
2013-05-29T18,152,217,171,41,34,1.423,2,113,149,214,25,31,1.423,2,95,135,161,26,20,0.963,2,110,160,172,25,24,1.052,2,123,232,175,32,29,1.179,2,145,229,257,44,44,1.202,4
2013-05-29T19,148,250,109,39,33,1.363,2,152,217,171,41,34,1.423,2,113,149,214,25,31,1.423,2,95,135,161,26,20,0.963,2,110,160,172,25,24,1.052,2,123,232,175,32,29,1.179,2
2013-05-29T20,127,199,79,34,27,1.312,2,148,250,109,39,33,1.363,2,152,217,171,41,34,1.423,2,113,149,214,25,31,1.423,2,95,135,161,26,20,0.963,2,110,160,172,25,24,1.052,2
2013-05-29T21,94,154,56,36,28,1.197,2,127,199,79,34,27,1.312,2,148,250,109,39,33,1.363,2,152,217,171,41,34,1.423,2,113,149,214,25,31,1.423,2,95,135,161,26,20,0.963,2
2013-05-29T22,80,109,34,51,29,1.106,2,94,154,56,36,28,1.197,2,127,199,79,34,27,1.312,2,148,250,109,39,33,1.363,2,152,217,171,41,34,1.423,2,113,149,214,25,31,1.423,2
2013-05-29T23,99,113,29,46,31,1.177,2,80,109,34,51,29,1.106,2,94,154,56,36,28,1.197,2,127,199,79,34,27,1.312,2,148,250,109,39,33,1.363,2,152,217,171,41,34,1.423,2
2013-05-30T00,130,146,17,43,23,1.52,2,99,113,29,46,31,1.177,2,80,109,34,51,29,1.106,2,94,154,56,36,28,1.197,2,127,199,79,34,27,1.312,2,148,250,109,39,33,1.363,2
2013-05-30T01,126,149,8,49,17,1.427,2,130,146,17,43,23,1.52,2,99,113,29,46,31,1.177,2,80,109,34,51,29,1.106,2,94,154,56,36,28,1.197,2,127,199,79,34,27,1.312,2
2013-05-30T02,116,129,11,41,14,1.252,2,126,149,8,49,17,1.427,2,130,146,17,43,23,1.52,2,99,113,29,46,31,1.177,2,80,109,34,51,29,1.106,2,94,154,56,36,28,1.197,2
2013-05-30T03,102,107,14,30,9,1.12,2,116,129,11,41,14,1.252,2,126,149,8,49,17,1.427,2,130,146,17,43,23,1.52,2,99,113,29,46,31,1.177,2,80,109,34,51,29,1.106,2
2013-05-30T04,79,81,32,16,6,0.796,2,102,107,14,30,9,1.12,2,116,129,11,41,14,1.252,2,126,149,8,49,17,1.427,2,130,146,17,43,23,1.52,2,99,113,29,46,31,1.177,2
2013-05-30T05,77,0,33,17,6,0.863,2,79,81,32,16,6,0.796,2,102,107,14,30,9,1.12,2,116,129,11,41,14,1.252,2,126,149,8,49,17,1.427,2,130,146,17,43,23,1.52,2
2013-05-30T06,81,0,63,14,8,0.674,2,77,0,33,17,6,0.863,2,79,81,32,16,6,0.796,2,102,107,14,30,9,1.12,2,116,129,11,41,14,1.252,2,126,149,8,49,17,1.427,2
2013-05-30T07,93,0,56,20,12,0.696,2,81,0,63,14,8,0.674,2,77,0,33,17,6,0.863,2,79,81,32,16,6,0.796,2,102,107,14,30,9,1.12,2,116,129,11,41,14,1.252,2
2013-05-30T08,96,100,25,35,11,1.002,2,93,0,56,20,12,0.696,2,81,0,63,14,8,0.674,2,77,0,33,17,6,0.863,2,79,81,32,16,6,0.796,2,102,107,14,30,9,1.12,2
2013-05-30T09,68,79,16,39,11,1.096,2,96,100,25,35,11,1.002,2,93,0,56,20,12,0.696,2,81,0,63,14,8,0.674,2,77,0,33,17,6,0.863,2,79,81,32,16,6,0.796,2
2013-05-30T10,37,0,26,33,0,0.767,2,68,79,16,39,11,1.096,2,96,100,25,35,11,1.002,2,93,0,56,20,12,0.696,2,81,0,63,14,8,0.674,2,77,0,33,17,6,0.863,2
2013-05-30T11,50,0,181,34,7,0.789,2,37,0,26,33,0,0.767,2,68,79,16,39,11,1.096,2,96,100,25,35,11,1.002,2,93,0,56,20,12,0.696,2,81,0,63,14,8,0.674,2
2013-05-30T12,45,0,39,35,6,0.623,2,50,0,181,34,7,0.789,2,37,0,26,33,0,0.767,2,68,79,16,39,11,1.096,2,96,100,25,35,11,1.002,2,93,0,56,20,12,0.696,2
2013-05-30T13,40,0,43,30,5,0.59,2,45,0,39,35,6,0.623,2,50,0,181,34,7,0.789,2,37,0,26,33,0,0.767,2,68,79,16,39,11,1.096,2,96,100,25,35,11,1.002,2
2013-05-30T14,41,0,30,41,14,0.855,2,40,0,43,30,5,0.59,2,45,0,39,35,6,0.623,2,50,0,181,34,7,0.789,2,37,0,26,33,0,0.767,2,68,79,16,39,11,1.096,2
2013-05-30T15,39,0,30,44,8,0.724,2,41,0,30,41,14,0.855,2,40,0,43,30,5,0.59,2,45,0,39,35,6,0.623,2,50,0,181,34,7,0.789,2,37,0,26,33,0,0.767,2
2013-05-30T16,35,38,31,42,6,0.65,2,39,0,30,44,8,0.724,2,41,0,30,41,14,0.855,2,40,0,43,30,5,0.59,2,45,0,39,35,6,0.623,2,50,0,181,34,7,0.789,2
2013-05-30T17,30,32,29,40,5,0.628,2,35,38,31,42,6,0.65,2,39,0,30,44,8,0.724,2,41,0,30,41,14,0.855,2,40,0,43,30,5,0.59,2,45,0,39,35,6,0.623,2
2013-05-30T18,26,29,30,38,4,0.575,2,30,32,29,40,5,0.628,2,35,38,31,42,6,0.65,2,39,0,30,44,8,0.724,2,41,0,30,41,14,0.855,2,40,0,43,30,5,0.59,2
2013-05-30T19,25,0,22,37,3,0.588,2,26,29,30,38,4,0.575,2,30,32,29,40,5,0.628,2,35,38,31,42,6,0.65,2,39,0,30,44,8,0.724,2,41,0,30,41,14,0.855,2
2013-05-30T20,30,30,23,33,2,0.557,2,25,0,22,37,3,0.588,2,26,29,30,38,4,0.575,2,30,32,29,40,5,0.628,2,35,38,31,42,6,0.65,2,39,0,30,44,8,0.724,2
2013-05-30T21,30,38,17,31,3,0.592,2,30,30,23,33,2,0.557,2,25,0,22,37,3,0.588,2,26,29,30,38,4,0.575,2,30,32,29,40,5,0.628,2,35,38,31,42,6,0.65,2
2013-05-30T22,33,42,14,34,3,0.612,2,30,38,17,31,3,0.592,2,30,30,23,33,2,0.557,2,25,0,22,37,3,0.588,2,26,29,30,38,4,0.575,2,30,32,29,40,5,0.628,2
2013-05-30T23,37,46,12,34,3,0.608,2,33,42,14,34,3,0.612,2,30,38,17,31,3,0.592,2,30,30,23,33,2,0.557,2,25,0,22,37,3,0.588,2,26,29,30,38,4,0.575,2
2013-05-31T00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,46,12,34,3,0.608,2,33,42,14,34,3,0.612,2,30,38,17,31,3,0.592,2,30,30,23,33,2,0.557,2,25,0,22,37,3,0.588,2
2013-05-31T01,37,45,11,31,3,0.659,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,46,12,34,3,0.608,2,33,42,14,34,3,0.612,2,30,38,17,31,3,0.592,2,30,30,23,33,2,0.557,2
2013-05-31T02,36,48,11,27,4,0.669,2,37,45,11,31,3,0.659,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,46,12,34,3,0.608,2,33,42,14,34,3,0.612,2,30,38,17,31,3,0.592,2
2013-05-31T03,30,42,7,23,3,0.641,2,36,48,11,27,4,0.669,2,37,45,11,31,3,0.659,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,46,12,34,3,0.608,2,33,42,14,34,3,0.612,2
2013-05-31T04,29,40,8,25,3,0.626,2,30,42,7,23,3,0.641,2,36,48,11,27,4,0.669,2,37,45,11,31,3,0.659,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37,46,12,34,3,0.608,2
2013-05-31T05,30,50,7,25,5,0.623,2,29,40,8,25,3,0.626,2,30,42,7,23,3,0.641,2,36,48,11,27,4,0.669,2,37,45,11,31,3,0.659,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2013-05-31T06,27,48,5,22,4,0.638,2,30,50,7,25,5,0.623,2,29,40,8,25,3,0.626,2,30,42,7,23,3,0.641,2,36,48,11,27,4,0.669,2,37,45,11,31,3,0.659,2
2013-05-31T07,28,50,6,22,5,0.648,2,27,48,5,22,4,0.638,2,30,50,7,25,5,0.623,2,29,40,8,25,3,0.626,2,30,42,7,23,3,0.641,2,36,48,11,27,4,0.669,2
2013-05-31T08,27,46,7,20,4,0.637,0,28,50,6,22,5,0.648,2,27,48,5,22,4,0.638,2,30,50,7,25,5,0.623,2,29,40,8,25,3,0.626,2,30,42,7,23,3,0.641,2
2013-05-31T09,27,39,8,22,4,0.671,0,27,46,7,20,4,0.637,0,28,50,6,22,5,0.648,2,27,48,5,22,4,0.638,2,30,50,7,25,5,0.623,2,29,40,8,25,3,0.626,2
2013-05-31T10,32,46,15,31,7,0.73,0,27,39,8,22,4,0.671,0,27,46,7,20,4,0.637,0,28,50,6,22,5,0.648,2,27,48,5,22,4,0.638,2,30,50,7,25,5,0.623,2
2013-05-31T11,30,55,12,31,5,0.777,0,32,46,15,31,7,0.73,0,27,39,8,22,4,0.671,0,27,46,7,20,4,0.637,0,28,50,6,22,5,0.648,2,27,48,5,22,4,0.638,2
2013-05-31T12,30,60,36,35,7,0.832,0,30,55,12,31,5,0.777,0,32,46,15,31,7,0.73,0,27,39,8,22,4,0.671,0,27,46,7,20,4,0.637,0,28,50,6,22,5,0.648,2
2013-05-31T13,27,46,63,26,6,0.85,0,30,60,36,35,7,0.832,0,30,55,12,31,5,0.777,0,32,46,15,31,7,0.73,0,27,39,8,22,4,0.671,0,27,46,7,20,4,0.637,0
2013-05-31T14,31,49,63,26,6,0.839,0,27,46,63,26,6,0.85,0,30,60,36,35,7,0.832,0,30,55,12,31,5,0.777,0,32,46,15,31,7,0.73,0,27,39,8,22,4,0.671,0
2013-05-31T15,33,58,79,23,7,0.824,0,31,49,63,26,6,0.839,0,27,46,63,26,6,0.85,0,30,60,36,35,7,0.832,0,30,55,12,31,5,0.777,0,32,46,15,31,7,0.73,0
2013-05-31T16,34,57,102,20,8,0.84,0,33,58,79,23,7,0.824,0,31,49,63,26,6,0.839,0,27,46,63,26,6,0.85,0,30,60,36,35,7,0.832,0,30,55,12,31,5,0.777,0
2013-05-31T17,37,69,84,23,8,0.876,0,34,57,102,20,8,0.84,0,33,58,79,23,7,0.824,0,31,49,63,26,6,0.839,0,27,46,63,26,6,0.85,0,30,60,36,35,7,0.832,0
2013-05-31T18,40,83,60,27,9,0.902,0,37,69,84,23,8,0.876,0,34,57,102,20,8,0.84,0,33,58,79,23,7,0.824,0,31,49,63,26,6,0.839,0,27,46,63,26,6,0.85,0
2013-05-31T19,37,88,15,27,4,0.928,3,40,83,60,27,9,0.902,0,37,69,84,23,8,0.876,0,34,57,102,20,8,0.84,0,33,58,79,23,7,0.824,0,31,49,63,26,6,0.839,0
2013-05-31T20,39,74,10,28,3,0.87,3,37,88,15,27,4,0.928,3,40,83,60,27,9,0.902,0,37,69,84,23,8,0.876,0,34,57,102,20,8,0.84,0,33,58,79,23,7,0.824,0
2013-05-31T21,42,78,10,24,3,0.854,3,39,74,10,28,3,0.87,3,37,88,15,27,4,0.928,3,40,83,60,27,9,0.902,0,37,69,84,23,8,0.876,0,34,57,102,20,8,0.84,0
2013-05-31T22,42,75,5,22,3,0.862,3,42,78,10,24,3,0.854,3,39,74,10,28,3,0.87,3,37,88,15,27,4,0.928,3,40,83,60,27,9,0.902,0,37,69,84,23,8,0.876,0
2013-05-31T23,41,73,3,20,2,0.856,3,42,75,5,22,3,0.862,3,42,78,10,24,3,0.854,3,39,74,10,28,3,0.87,3,37,88,15,27,4,0.928,3,40,83,60,27,9,0.902,0
2013-06-01T00,43,64,5,19,2,0.854,3,41,73,3,20,2,0.856,3,42,75,5,22,3,0.862,3,42,78,10,24,3,0.854,3,39,74,10,28,3,0.87,3,37,88,15,27,4,0.928,3
2013-06-01T01,49,67,4,21,3,0.889,3,43,64,5,19,2,0.854,3,41,73,3,20,2,0.856,3,42,75,5,22,3,0.862,3,42,78,10,24,3,0.854,3,39,74,10,28,3,0.87,3
2013-06-01T02,50,71,4,19,2,0.94,3,49,67,4,21,3,0.889,3,43,64,5,19,2,0.854,3,41,73,3,20,2,0.856,3,42,75,5,22,3,0.862,3,42,78,10,24,3,0.854,3
2013-06-01T03,62,83,4,23,3,1.032,3,50,71,4,19,2,0.94,3,49,67,4,21,3,0.889,3,43,64,5,19,2,0.854,3,41,73,3,20,2,0.856,3,42,75,5,22,3,0.862,3
2013-06-01T04,101,139,5,39,5,1.296,3,62,83,4,23,3,1.032,3,50,71,4,19,2,0.94,3,49,67,4,21,3,0.889,3,43,64,5,19,2,0.854,3,41,73,3,20,2,0.856,3
2013-06-01T05,113,182,5,46,7,1.374,3,101,139,5,39,5,1.296,3,62,83,4,23,3,1.032,3,50,71,4,19,2,0.94,3,49,67,4,21,3,0.889,3,43,64,5,19,2,0.854,3
2013-06-01T06,107,171,5,25,5,1.32,2,113,182,5,46,7,1.374,3,101,139,5,39,5,1.296,3,62,83,4,23,3,1.032,3,50,71,4,19,2,0.94,3,49,67,4,21,3,0.889,3
2013-06-01T07,116,174,5,24,6,1.344,2,107,171,5,25,5,1.32,2,113,182,5,46,7,1.374,3,101,139,5,39,5,1.296,3,62,83,4,23,3,1.032,3,50,71,4,19,2,0.94,3
2013-06-01T08,147,209,7,50,15,1.449,2,116,174,5,24,6,1.344,2,107,171,5,25,5,1.32,2,113,182,5,46,7,1.374,3,101,139,5,39,5,1.296,3,62,83,4,23,3,1.032,3
2013-06-01T09,148,237,6,65,25,1.457,2,147,209,7,50,15,1.449,2,116,174,5,24,6,1.344,2,107,171,5,25,5,1.32,2,113,182,5,46,7,1.374,3,101,139,5,39,5,1.296,3
2013-06-01T10,147,250,6,60,20,1.472,2,148,237,6,65,25,1.457,2,147,209,7,50,15,1.449,2,116,174,5,24,6,1.344,2,107,171,5,25,5,1.32,2,113,182,5,46,7,1.374,3
2013-06-01T11,92,0,18,41,13,1.202,2,147,250,6,60,20,1.472,2,148,237,6,65,25,1.457,2,147,209,7,50,15,1.449,2,116,174,5,24,6,1.344,2,107,171,5,25,5,1.32,2
