KB,pm2_5-0,pm10-0,o3-0,no2-0,so2-0,co-0,primary_pollutant_code-0,pm2_5-1,pm10-1,o3-1,no2-1,so2-1,co-1,primary_pollutant_code-1,pm2_5-2,pm10-2,o3-2,no2-2,so2-2,co-2,primary_pollutant_code-2,pm2_5-3,pm10-3,o3-3,no2-3,so2-3,co-3,primary_pollutant_code-3,pm2_5-4,pm10-4,o3-4,no2-4,so2-4,co-4,primary_pollutant_code-4,pm2_5-5,pm10-5,o3-5,no2-5,so2-5,co-5,primary_pollutant_code-5
2014-08-09T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T08,96,168,20,94,9,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T09,135,213,88,47,14,1.5,2,96,168,20,94,9,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,213,88,47,14,1.5,2,96,168,20,94,9,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T11,152,180,157,48,19,1.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,213,88,47,14,1.5,2,96,168,20,94,9,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152,180,157,48,19,1.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,213,88,47,14,1.5,2,96,168,20,94,9,1.3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T13,0,178,230,46,16,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152,180,157,48,19,1.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,213,88,47,14,1.5,2,96,168,20,94,9,1.3,2
2014-08-09T14,120,0,254,36,13,1.2,2,0,178,230,46,16,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152,180,157,48,19,1.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,213,88,47,14,1.5,2
2014-08-09T15,54,0,221,18,8,0.7,4,120,0,254,36,13,1.2,2,0,178,230,46,16,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152,180,157,48,19,1.5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T16,52,70,218,17,6,0.7,4,54,0,221,18,8,0.7,4,120,0,254,36,13,1.2,2,0,178,230,46,16,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152,180,157,48,19,1.5,2
2014-08-09T17,56,60,200,18,4,0.7,4,52,70,218,17,6,0.7,4,54,0,221,18,8,0.7,4,120,0,254,36,13,1.2,2,0,178,230,46,16,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-09T18,56,117,202,22,5,0.8,4,56,60,200,18,4,0.7,4,52,70,218,17,6,0.7,4,54,0,221,18,8,0.7,4,120,0,254,36,13,1.2,2,0,178,230,46,16,1.5,4
2014-08-09T19,55,99,192,28,5,0.8,4,56,117,202,22,5,0.8,4,56,60,200,18,4,0.7,4,52,70,218,17,6,0.7,4,54,0,221,18,8,0.7,4,120,0,254,36,13,1.2,2
2014-08-09T20,62,89,182,30,6,0.8,2,55,99,192,28,5,0.8,4,56,117,202,22,5,0.8,4,56,60,200,18,4,0.7,4,52,70,218,17,6,0.7,4,54,0,221,18,8,0.7,4
2014-08-09T21,35,155,154,28,3,0.6,3,62,89,182,30,6,0.8,2,55,99,192,28,5,0.8,4,56,117,202,22,5,0.8,4,56,60,200,18,4,0.7,4,52,70,218,17,6,0.7,4
2014-08-09T22,8,34,106,22,2,0.4,0,35,155,154,28,3,0.6,3,62,89,182,30,6,0.8,2,55,99,192,28,5,0.8,4,56,117,202,22,5,0.8,4,56,60,200,18,4,0.7,4
2014-08-09T23,5,6,95,20,2,0.4,0,8,34,106,22,2,0.4,0,35,155,154,28,3,0.6,3,62,89,182,30,6,0.8,2,55,99,192,28,5,0.8,4,56,117,202,22,5,0.8,4
2014-08-10T00,16,0,86,20,2,0.4,0,5,6,95,20,2,0.4,0,8,34,106,22,2,0.4,0,35,155,154,28,3,0.6,3,62,89,182,30,6,0.8,2,55,99,192,28,5,0.8,4
2014-08-10T01,20,0,36,57,2,0.4,0,16,0,86,20,2,0.4,0,5,6,95,20,2,0.4,0,8,34,106,22,2,0.4,0,35,155,154,28,3,0.6,3,62,89,182,30,6,0.8,2
2014-08-10T02,32,0,56,21,2,0.4,0,20,0,36,57,2,0.4,0,16,0,86,20,2,0.4,0,5,6,95,20,2,0.4,0,8,34,106,22,2,0.4,0,35,155,154,28,3,0.6,3
2014-08-10T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,0,56,21,2,0.4,0,20,0,36,57,2,0.4,0,16,0,86,20,2,0.4,0,5,6,95,20,2,0.4,0,8,34,106,22,2,0.4,0
2014-08-10T04,18,0,30,49,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,0,56,21,2,0.4,0,20,0,36,57,2,0.4,0,16,0,86,20,2,0.4,0,5,6,95,20,2,0.4,0
2014-08-10T05,13,0,47,16,2,0.4,0,18,0,30,49,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,0,56,21,2,0.4,0,20,0,36,57,2,0.4,0,16,0,86,20,2,0.4,0
2014-08-10T06,9,0,53,16,2,0.4,0,13,0,47,16,2,0.4,0,18,0,30,49,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,0,56,21,2,0.4,0,20,0,36,57,2,0.4,0
2014-08-10T07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,53,16,2,0.4,0,13,0,47,16,2,0.4,0,18,0,30,49,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,0,56,21,2,0.4,0
2014-08-10T08,22,34,24,62,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,53,16,2,0.4,0,13,0,47,16,2,0.4,0,18,0,30,49,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-10T09,27,41,38,60,4,0.6,0,22,34,24,62,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,53,16,2,0.4,0,13,0,47,16,2,0.4,0,18,0,30,49,2,0.5,0
2014-08-10T10,26,40,66,46,6,0.6,0,27,41,38,60,4,0.6,0,22,34,24,62,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,53,16,2,0.4,0,13,0,47,16,2,0.4,0
2014-08-10T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,40,66,46,6,0.6,0,27,41,38,60,4,0.6,0,22,34,24,62,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,53,16,2,0.4,0
2014-08-10T12,23,0,144,23,6,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,40,66,46,6,0.6,0,27,41,38,60,4,0.6,0,22,34,24,62,2,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-10T13,20,35,169,23,4,0.5,4,23,0,144,23,6,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,40,66,46,6,0.6,0,27,41,38,60,4,0.6,0,22,34,24,62,2,0.5,0
2014-08-10T14,28,28,191,22,4,0.5,4,20,35,169,23,4,0.5,4,23,0,144,23,6,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,40,66,46,6,0.6,0,27,41,38,60,4,0.6,0
2014-08-10T15,28,51,217,22,3,0.5,4,28,28,191,22,4,0.5,4,20,35,169,23,4,0.5,4,23,0,144,23,6,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,40,66,46,6,0.6,0
2014-08-10T16,33,53,223,23,3,0.5,4,28,51,217,22,3,0.5,4,28,28,191,22,4,0.5,4,20,35,169,23,4,0.5,4,23,0,144,23,6,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-10T17,34,0,210,22,4,0.5,4,33,53,223,23,3,0.5,4,28,51,217,22,3,0.5,4,28,28,191,22,4,0.5,4,20,35,169,23,4,0.5,4,23,0,144,23,6,0.5,0
2014-08-10T18,17,0,154,28,4,0.4,0,34,0,210,22,4,0.5,4,33,53,223,23,3,0.5,4,28,51,217,22,3,0.5,4,28,28,191,22,4,0.5,4,20,35,169,23,4,0.5,4
2014-08-10T19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,0,154,28,4,0.4,0,34,0,210,22,4,0.5,4,33,53,223,23,3,0.5,4,28,51,217,22,3,0.5,4,28,28,191,22,4,0.5,4
2014-08-10T20,38,112,165,41,3,0.6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,0,154,28,4,0.4,0,34,0,210,22,4,0.5,4,33,53,223,23,3,0.5,4,28,51,217,22,3,0.5,4
2014-08-10T21,41,84,161,42,4,0.7,3,38,112,165,41,3,0.6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,0,154,28,4,0.4,0,34,0,210,22,4,0.5,4,33,53,223,23,3,0.5,4
2014-08-10T22,33,49,155,32,2,0.6,0,41,84,161,42,4,0.7,3,38,112,165,41,3,0.6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,0,154,28,4,0.4,0,34,0,210,22,4,0.5,4
2014-08-10T23,22,0,118,29,2,0.5,0,33,49,155,32,2,0.6,0,41,84,161,42,4,0.7,3,38,112,165,41,3,0.6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,0,154,28,4,0.4,0
2014-08-11T00,31,102,79,51,2,0.6,3,22,0,118,29,2,0.5,0,33,49,155,32,2,0.6,0,41,84,161,42,4,0.7,3,38,112,165,41,3,0.6,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-11T01,27,0,39,57,2,0.5,0,31,102,79,51,2,0.6,3,22,0,118,29,2,0.5,0,33,49,155,32,2,0.6,0,41,84,161,42,4,0.7,3,38,112,165,41,3,0.6,3
2014-08-11T02,9,0,75,15,2,0.3,0,27,0,39,57,2,0.5,0,31,102,79,51,2,0.6,3,22,0,118,29,2,0.5,0,33,49,155,32,2,0.6,0,41,84,161,42,4,0.7,3
2014-08-11T03,3,5,80,12,2,0.2,0,9,0,75,15,2,0.3,0,27,0,39,57,2,0.5,0,31,102,79,51,2,0.6,3,22,0,118,29,2,0.5,0,33,49,155,32,2,0.6,0
2014-08-11T04,3,5,84,11,2,0.3,0,3,5,80,12,2,0.2,0,9,0,75,15,2,0.3,0,27,0,39,57,2,0.5,0,31,102,79,51,2,0.6,3,22,0,118,29,2,0.5,0
2014-08-11T05,3,5,79,13,2,0.3,0,3,5,84,11,2,0.3,0,3,5,80,12,2,0.2,0,9,0,75,15,2,0.3,0,27,0,39,57,2,0.5,0,31,102,79,51,2,0.6,3
2014-08-11T06,3,12,73,17,2,0.3,0,3,5,79,13,2,0.3,0,3,5,84,11,2,0.3,0,3,5,80,12,2,0.2,0,9,0,75,15,2,0.3,0,27,0,39,57,2,0.5,0
2014-08-11T07,6,18,68,22,2,0.3,0,3,12,73,17,2,0.3,0,3,5,79,13,2,0.3,0,3,5,84,11,2,0.3,0,3,5,80,12,2,0.2,0,9,0,75,15,2,0.3,0
2014-08-11T08,9,28,68,23,4,0.3,0,6,18,68,22,2,0.3,0,3,12,73,17,2,0.3,0,3,5,79,13,2,0.3,0,3,5,84,11,2,0.3,0,3,5,80,12,2,0.2,0
2014-08-11T09,4,22,65,25,8,0.4,0,9,28,68,23,4,0.3,0,6,18,68,22,2,0.3,0,3,12,73,17,2,0.3,0,3,5,79,13,2,0.3,0,3,5,84,11,2,0.3,0
2014-08-11T10,9,0,81,19,10,0.4,0,4,22,65,25,8,0.4,0,9,28,68,23,4,0.3,0,6,18,68,22,2,0.3,0,3,12,73,17,2,0.3,0,3,5,79,13,2,0.3,0
2014-08-11T11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,81,19,10,0.4,0,4,22,65,25,8,0.4,0,9,28,68,23,4,0.3,0,6,18,68,22,2,0.3,0,3,12,73,17,2,0.3,0
2014-08-11T12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,81,19,10,0.4,0,4,22,65,25,8,0.4,0,9,28,68,23,4,0.3,0,6,18,68,22,2,0.3,0
2014-08-11T13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,81,19,10,0.4,0,4,22,65,25,8,0.4,0,9,28,68,23,4,0.3,0
2014-08-11T14,8,10,104,22,3,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,81,19,10,0.4,0,4,22,65,25,8,0.4,0
2014-08-11T15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,10,104,22,3,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,0,81,19,10,0.4,0
2014-08-11T16,19,43,138,30,2,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,10,104,22,3,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-11T17,12,25,142,30,2,0.2,0,19,43,138,30,2,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,10,104,22,3,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-11T18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,25,142,30,2,0.2,0,19,43,138,30,2,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,10,104,22,3,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-11T19,14,38,140,38,2,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,25,142,30,2,0.2,0,19,43,138,30,2,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,10,104,22,3,0.2,0
2014-08-11T20,20,84,137,52,2,0.4,3,14,38,140,38,2,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,25,142,30,2,0.2,0,19,43,138,30,2,0.2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-11T21,18,84,132,50,2,0.4,3,20,84,137,52,2,0.4,3,14,38,140,38,2,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,25,142,30,2,0.2,0,19,43,138,30,2,0.2,0
2014-08-11T22,28,66,94,52,2,0.5,3,18,84,132,50,2,0.4,3,20,84,137,52,2,0.4,3,14,38,140,38,2,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,25,142,30,2,0.2,0
2014-08-11T23,16,31,92,32,2,0.4,0,28,66,94,52,2,0.5,3,18,84,132,50,2,0.4,3,20,84,137,52,2,0.4,3,14,38,140,38,2,0.3,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2014-08-12T00,16,37,98,28,2,0.4,0,16,31,92,32,2,0.4,0,28,66,94,52,2,0.5,3,18,84,132,50,2,0.4,3,20,84,137,52,2,0.4,3,14,38,140,38,2,0.3,0
2014-08-12T01,21,35,86,33,2,0.4,0,16,37,98,28,2,0.4,0,16,31,92,32,2,0.4,0,28,66,94,52,2,0.5,3,18,84,132,50,2,0.4,3,20,84,137,52,2,0.4,3
2014-08-12T02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,35,86,33,2,0.4,0,16,37,98,28,2,0.4,0,16,31,92,32,2,0.4,0,28,66,94,52,2,0.5,3,18,84,132,50,2,0.4,3
2014-08-12T03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,35,86,33,2,0.4,0,16,37,98,28,2,0.4,0,16,31,92,32,2,0.4,0,28,66,94,52,2,0.5,3
